capability_run_id,task_id,task_name_cn,capability_dimension,difficulty,task_weight,model_id,provider,region,started_at,completed_at,repeat_index,status_code,latency_ms,ttft_ms,response_text,function_name,task_score,passed,evaluation_evidence,evaluator_type,evaluator_confidence,input_tokens,output_tokens,total_tokens,estimated_cost,error_type,environment_id,input_hash,expected_output_version,traffic_type,data_origin,cost_origin,config_version
CAPRUN-0007160,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-16 18:00:01,2026-07-16 18:00:01.650,2,200,650,219,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,4.8e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0002120,CAP-TASK-003,基础推理,reasoning,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-16 18:00:01,2026-07-16 18:00:07.976,2,200,6976,1914,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,9.6e-06,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0005000,CAP-TASK-003,基础推理,reasoning,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-16 18:00:01,2026-07-16 18:00:01.634,2,200,634,179,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,1.92e-05,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0007880,CAP-TASK-003,基础推理,reasoning,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-16 18:00:01,2026-07-16 18:00:01.892,2,200,892,247,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,1.28e-05,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0002840,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-16 18:00:01,2026-07-16 18:00:08.440,2,200,7440,2862,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,1.8e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0005720,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-16 18:00:01,2026-07-16 18:00:01.603,2,200,603,220,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,3.6e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0008600,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-16 18:00:01,2026-07-16 18:00:01.610,2,200,610,228,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,2.4e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0000681,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 00:00:00,2026-07-17 00:00:05.136,1,200,5136,2022,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,2.64e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0003561,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 00:00:00,2026-07-17 00:00:00.491,1,200,491,187,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,5.28e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0006441,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 00:00:00,2026-07-17 00:00:00.688,1,200,688,229,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,3.52e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0001401,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 00:00:00,2026-07-17 00:00:05.977,1,200,5977,1596,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,3.6e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0004281,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 00:00:00,2026-07-17 00:00:00.538,1,200,538,213,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,7.2e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0007161,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 00:00:00,2026-07-17 00:00:00.532,1,200,532,203,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,4.8e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0002121,CAP-TASK-003,基础推理,reasoning,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 00:00:00,2026-07-17 00:00:07.020,1,200,7020,2493,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,9.6e-06,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0005001,CAP-TASK-003,基础推理,reasoning,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 00:00:00,2026-07-17 00:00:00.775,1,200,775,214,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,1.92e-05,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0007881,CAP-TASK-003,基础推理,reasoning,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 00:00:00,2026-07-17 00:00:00.799,1,200,799,234,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,1.28e-05,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0002841,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 00:00:00,2026-07-17 00:00:07.421,1,200,7421,2096,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,1.8e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0005721,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 00:00:00,2026-07-17 00:00:00.829,1,200,829,250,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,3.6e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0008601,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 00:00:00,2026-07-17 00:00:00.865,1,200,865,294,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,2.4e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0000682,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 00:00:01,2026-07-17 00:00:06.281,2,200,5281,1451,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,2.64e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0003562,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 00:00:01,2026-07-17 00:00:01.700,2,200,700,273,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,5.28e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0006442,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 00:00:01,2026-07-17 00:00:01.472,2,200,472,170,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,3.52e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0001402,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 00:00:01,2026-07-17 00:00:07.010,2,200,6010,2064,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,3.6e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0004282,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 00:00:01,2026-07-17 00:00:01.502,2,200,502,184,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,7.2e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0007162,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 00:00:01,2026-07-17 00:00:01.972,2,200,972,331,"{""status"":""wrong""}",,0.0,False,JSON字段匹配 0/2,json_exact,100.0,18,9,27,4.32e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0002122,CAP-TASK-003,基础推理,reasoning,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 00:00:01,2026-07-17 00:00:07.938,2,200,6938,2310,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,9.6e-06,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0005002,CAP-TASK-003,基础推理,reasoning,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 00:00:01,2026-07-17 00:00:01.651,2,200,651,216,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,1.92e-05,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0007882,CAP-TASK-003,基础推理,reasoning,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 00:00:01,2026-07-17 00:00:01.722,2,200,722,262,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,1.28e-05,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0002842,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 00:00:01,2026-07-17 00:00:08.522,2,200,7522,2276,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,1.8e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0005722,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 00:00:01,2026-07-17 00:00:01.832,2,200,832,251,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,3.6e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0008602,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 00:00:01,2026-07-17 00:00:01.694,2,200,694,225,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,2.4e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0000683,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 06:00:00,2026-07-17 06:00:05.246,1,200,5246,1585,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,2.64e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0003563,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 06:00:00,2026-07-17 06:00:00.412,1,200,412,151,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,5.28e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0006443,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 06:00:00,2026-07-17 06:00:00.633,1,200,633,244,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,3.52e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0001403,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 06:00:00,2026-07-17 06:00:05.923,1,200,5923,1696,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,3.6e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0004283,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 06:00:00,2026-07-17 06:00:00.643,1,200,643,173,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,7.2e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0007163,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 06:00:00,2026-07-17 06:00:00.529,1,200,529,203,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,4.8e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0002123,CAP-TASK-003,基础推理,reasoning,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 06:00:00,2026-07-17 06:00:06.921,1,200,6921,2218,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,9.6e-06,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0005003,CAP-TASK-003,基础推理,reasoning,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 06:00:00,2026-07-17 06:00:00.537,1,200,537,172,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,1.92e-05,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0007883,CAP-TASK-003,基础推理,reasoning,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 06:00:00,2026-07-17 06:00:00.647,1,200,647,232,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,1.28e-05,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0002843,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 06:00:00,2026-07-17 06:00:07.082,1,200,7082,2197,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,1.8e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0005723,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 06:00:00,2026-07-17 06:00:00.758,1,200,758,240,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,3.6e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0008603,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 06:00:00,2026-07-17 06:00:00.660,1,200,660,196,,unknown_tool,0.0,False,工具名称不匹配,tool_name,100.0,10,6,16,2.56e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0000684,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 06:00:01,2026-07-17 06:00:06.010,2,200,5010,1446,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,2.64e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0003564,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 06:00:01,2026-07-17 06:00:01.419,2,200,419,110,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,5.28e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0006444,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 06:00:01,2026-07-17 06:00:01.415,2,200,415,114,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,3.52e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0001404,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 06:00:01,2026-07-17 06:00:07.083,2,200,6083,1931,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,3.6e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0004284,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 06:00:01,2026-07-17 06:00:01.616,2,200,616,227,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,7.2e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0007164,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 06:00:01,2026-07-17 06:00:01.659,2,200,659,200,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,4.8e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0002124,CAP-TASK-003,基础推理,reasoning,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 06:00:01,2026-07-17 06:00:07.955,2,200,6955,2537,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,9.6e-06,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0005004,CAP-TASK-003,基础推理,reasoning,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 06:00:01,2026-07-17 06:00:01.758,2,200,758,210,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,1.92e-05,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0007884,CAP-TASK-003,基础推理,reasoning,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 06:00:01,2026-07-17 06:00:01.832,2,200,832,248,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,1.28e-05,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0002844,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 06:00:01,2026-07-17 06:00:08.285,2,200,7285,2266,,unknown_tool,0.0,False,工具名称不匹配,tool_name,100.0,10,6,16,1.92e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0005724,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 06:00:01,2026-07-17 06:00:01.523,2,200,523,147,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,3.6e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0008604,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 06:00:01,2026-07-17 06:00:01.711,2,200,711,278,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,2.4e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0000685,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 12:00:00,2026-07-17 12:00:05.140,1,200,5140,1485,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,2.64e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0003565,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 12:00:00,2026-07-17 12:00:00.463,1,200,463,158,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,5.28e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0006445,CAP-TASK-001,指令遵循固定输出,instruction_following,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 12:00:00,2026-07-17 12:00:00.655,1,200,655,206,CALIBRATION_OK,,100.0,True,严格文本匹配,exact_match,100.0,15,7,22,3.52e-05,,calibration-standard-v1,cea509923c9684e0,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0001405,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 12:00:00,2026-07-17 12:00:06.067,1,200,6067,2342,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,3.6e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0004285,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 12:00:00,2026-07-17 12:00:00.482,1,200,482,159,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,7.2e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0007165,CAP-TASK-002,结构化JSON输出,structured_output,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 12:00:00,2026-07-17 12:00:00.840,1,200,840,219,"{""status"":""ok"",""count"":2}",,100.0,True,JSON字段匹配 2/2,json_exact,100.0,18,12,30,4.8e-05,,calibration-standard-v1,e671844d1b3e28e2,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0002125,CAP-TASK-003,基础推理,reasoning,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 12:00:00,2026-07-17 12:00:07.015,1,200,7015,2598,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,9.6e-06,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0005005,CAP-TASK-003,基础推理,reasoning,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 12:00:00,2026-07-17 12:00:00.731,1,200,731,229,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,1.92e-05,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0007885,CAP-TASK-003,基础推理,reasoning,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 12:00:00,2026-07-17 12:00:00.712,1,200,712,239,391,,100.0,True,数值答案匹配,numeric_exact,100.0,7,1,8,1.28e-05,,calibration-standard-v1,c44e85a76c4b5ba7,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0002845,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,DeepSeek-V4,DeepSeek,cn-east,2026-07-17 12:00:00,2026-07-17 12:00:07.205,1,200,7205,2818,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,1.8e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0005725,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,Minimax-M2.5,MiniMax,cn-east,2026-07-17 12:00:00,2026-07-17 12:00:00.791,1,200,791,294,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,3.6e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
CAPRUN-0008605,CAP-TASK-004,标准工具调用,tool_call,basic,1.0,Qwen3.6-35B-A3B,Qwen,cn-east,2026-07-17 12:00:00,2026-07-17 12:00:00.722,1,200,722,280,,get_weather,100.0,True,工具名称匹配,tool_name,100.0,10,5,15,2.4e-05,,calibration-standard-v1,0d631558ac1fca29,1.0,capability_probe,synthetic_assumption,synthetic_assumption,0.7.0
